25.09.2011 16:00;0;5;20;60;761;12540;1881

25.09.2011 15:00;0;3;19;64;761;13968;2793,6

25.09.2011 14:00;0;3;18;68;762;14753,7;3688,425

25.09.2011 13:00;0;3;18;73;762;13871;3467,75

25.09.2011 12:00;0;3;17;77;762;14394,8;4318,44

25.09.2011 11:00;0;3;16;88;762;16005;5601,75

25.09.2011 10:00;0;2;15;94;762;17561,6;7024,64

25.09.2011 9:00;0;2;15;94;762;19600;7840

25.09.2011 8:00;0;2;15;100;762;20384;8153,6

25.09.2011 7:00;1;2;15;100;762;19262,88;7705,152

25.09.2011 6:00;1;3;15;100;761;12710,88;5084,352

25.09.2011 5:00;0;2;16;88;762;9555;3344,25

25.09.2011 4:00;0;2;16;94;762;7644;2675,4

25.09.2011 3:00;0;0;16;88;761;7800;2730

25.09.2011 2:00;0;2;16;88;761;7644;2675,4

25.09.2011 1:00;0;2;16;94;761;9555;3344,25

25.09.2011 0:00;0;2;16;94;761;11466;4013,1

24.09.2011 23:00;0;0;16;100;761;17550;6142,5

24.09.2011 22:00;0;0;16;100;761;21000;7350

24.09.2011 21:00;0;0;17;94;761;21000;6300

24.09.2011 20:00;0;0;18;83;761;20150;5037,5

24.09.2011 19:00;0;2;19;78;761;17640;3528

24.09.2011 18:00;0;0;19;78;761;16200;3240

24.09.2011 17:00;0;2;19;78;761;15288;3057,6

24.09.2011 16:00;0;2;19;73;761;14112;2822,4

24.09.2011 15:00;0;1;19;73;761;14256;2851,2

24.09.2011 14:00;0;2;17;88;761;16052,4;4815,72

24.09.2011 13:00;0;1;16;88;762;16335;5717,25

24.09.2011 12:00;1;0;16;100;761;16695;5843,25

24.09.2011 11:00;1;2;16;94;761;16978,5;5942,475

24.09.2011 10:00;1;3;16;94;761;17110,8;5988,78

24.09.2011 9:00;0;0;16;94;761;18750;6562,5

24.09.2011 8:00;0;2;15;100;760;20384;8153,6

24.09.2011 7:00;0;2;15;100;761;18345,6;7338,24

24.09.2011 6:00;1;3;15;100;760;12710,88;5084,352

24.09.2011 5:00;1;2;15;100;761;10701,6;4280,64

24.09.2011 4:00;1;3;16;100;761;7944,3;2780,505

24.09.2011 3:00;1;2;16;100;761;8026,2;2809,17

24.09.2011 2:00;0;0;16;100;761;7800;2730

24.09.2011 1:00;0;2;16;100;761;9555;3344,25

24.09.2011 0:00;0;2;16;100;761;11466;4013,1

23.09.2011 23:00;0;2;16;100;761;17199;6019,65

23.09.2011 22:00;1;3;16;100;761;21388,5;7485,975

23.09.2011 21:00;1;4;16;100;761;22680;7938

23.09.2011 20:00;1;2;16;100;761;23924,25;8373,4875

23.09.2011 19:00;1;4;16;100;760;22680;7938

23.09.2011 18:00;0;6;18;88;761;16497;4124,25

23.09.2011 17:00;0;6;19;88;760;14664;2932,8

23.09.2011 16:00;0;6;22;78;760;12408;1861,2

23.09.2011 15:00;0;5;24;69;759;14820;3705

23.09.2011 14:00;0;5;24;69;759;14449,5;3612,375

23.09.2011 13:00;0;3;25;54;758;14938;4481,4

23.09.2011 12:00;0;3;25;54;758;14394,8;4318,44

23.09.2011 11:00;0;5;25;50;759;14630;4389

23.09.2011 10:00;0;4;24;53;758;13977,6;3494,4

23.09.2011 9:00;0;3;22;57;758;13337,5;2000,625

23.09.2011 8:00;0;2;20;64;758;14014;2102,1

23.09.2011 7:00;0;4;20;64;758;12355,2;1853,28

23.09.2011 6:00;0;4;20;64;758;8236,8;1235,52

23.09.2011 5:00;0;3;21;56;758;6305;630,5

23.09.2011 4:00;0;3;21;60;758;5044;504,4

23.09.2011 3:00;0;3;21;60;758;5044;504,4

23.09.2011 2:00;0;3;22;57;758;5548,4;832,26

23.09.2011 1:00;0;3;22;57;758;6935,5;1040,325

23.09.2011 0:00;0;3;23;53;758;9079,2;1815,84

22.09.2011 23:00;0;2;23;53;759;13759,2;2751,84

22.09.2011 22:00;0;2;24;50;759;17836;4459

22.09.2011 21:00;0;3;25;47;759;20370;6111

22.09.2011 20:00;0;4;26;47;759;22320;7812

22.09.2011 19:00;0;4;27;48;759;23040;9216

22.09.2011 18:00;0;4;27;48;759;20736;8294,4

22.09.2011 17:00;0;4;28;42;759;21216;9547,2

22.09.2011 16:00;0;6;28;39;760;19176;8629,2

22.09.2011 15:00;0;7;28;35;760;18972;8537,4

22.09.2011 14:00;0;6;27;34;760;17596,8;7038,72

22.09.2011 13:00;0;6;27;32;760;16544;6617,6

22.09.2011 12:00;0;6;26;34;761;14946;5231,1

22.09.2011 11:00;0;6;26;36;761;15510;5428,5

22.09.2011 10:00;0;5;24;47;760;13832;3458

22.09.2011 9:00;0;4;23;53;760;14400;2880

22.09.2011 8:00;0;3;20;64;761;13871;2080,65

22.09.2011 7:00;0;2;19;64;761;13759,2;2751,84

22.09.2011 6:00;0;2;18;68;761;9937,2;2484,3

22.09.2011 5:00;0;2;19;64;761;7644;1528,8

22.09.2011 4:00;0;2;19;60;761;6115,2;1223,04

22.09.2011 3:00;0;3;20;56;761;5548,4;832,26

22.09.2011 2:00;0;3;20;56;761;5548,4;832,26

22.09.2011 1:00;0;3;21;53;761;6305;630,5

22.09.2011 0:00;0;3;21;56;761;7566;756,6

21.09.2011 23:00;0;3;22;53;761;12483,9;1872,585

21.09.2011 22:00;0;3;22;53;761;11950,4;1792,56

21.09.2011 21:00;0;2;23;53;761;14112;2822,4

21.09.2011 20:00;0;2;24;50;761;15797,6;3949,4

21.09.2011 19:00;0;3;26;42;761;17460;6111

21.09.2011 18:00;0;4;27;39;761;16588,8;6635,52

21.09.2011 17:00;0;4;27;39;761;15974,4;6389,76

21.09.2011 16:00;0;4;27;42;761;14745,6;5898,24

21.09.2011 15:00;0;4;26;44;761;13824;4838,4

21.09.2011 14:00;0;4;26;47;761;13478,4;4717,44

21.09.2011 13:00;0;4;26;47;761;12672;4435,2

21.09.2011 12:00;0;4;24;50;762;10583,04;2645,76

21.09.2011 11:00;0;4;24;50;762;10982,4;2745,6

21.09.2011 10:00;0;3;22;57;762;9560,32;1434,048

21.09.2011 9:00;0;2;19;60;762;11760;2352

21.09.2011 8:00;0;3;19;56;762;12105,6;2421,12

21.09.2011 7:00;0;1;15;77;762;14826,24;5930,496

21.09.2011 6:00;0;1;14;82;762;10501,92;4725,864

21.09.2011 5:00;0;1;13;82;762;11583;5791,5

21.09.2011 4:00;0;0;13;82;762;9360;4680

21.09.2011 3:00;0;0;14;72;762;8840;3978

21.09.2011 2:00;0;0;14;77;762;8840;3978

21.09.2011 1:00;0;0;14;77;763;11050;4972,5

21.09.2011 0:00;0;0;14;77;763;13260;5967

20.09.2011 23:00;0;0;15;77;763;18720;7488

20.09.2011 22:00;0;0;16;72;763;16800;5880

20.09.2011 21:00;0;1;18;59;763;15444;3861

20.09.2011 20:00;0;1;21;49;763;12276;1227,6

20.09.2011 19:00;0;3;23;36;763;13968;2793,6

20.09.2011 18:00;0;2;23;33;763;12700,8;2540,16

20.09.2011 17:00;0;3;23;33;763;12105,6;2421,12

20.09.2011 16:00;0;2;23;36;764;11289,6;2257,92

20.09.2011 15:00;0;2;23;38;764;11289,6;2257,92

20.09.2011 14:00;0;2;22;33;764;10090,08;1513,512

20.09.2011 13:00;0;2;23;36;764;10348,8;2069,76

20.09.2011 12:00;0;2;23;29;764;9972,48;1994,496

20.09.2011 11:00;0;1;21;38;764;8712;871,2

20.09.2011 10:00;0;0;20;56;764;9856;1478,4

20.09.2011 9:00;0;0;18;77;764;13000;3250

20.09.2011 8:00;0;0;16;88;764;15600;5460

20.09.2011 7:00;0;0;15;88;764;14976;5990,4

20.09.2011 6:00;0;0;14;88;764;10608;4773,6

20.09.2011 5:00;0;0;14;88;764;11050;4972,5

20.09.2011 4:00;0;0;11;100;764;10400;6240

20.09.2011 3:00;0;0;11;100;764;10400;6240

20.09.2011 2:00;0;0;12;94;764;9880;5434

20.09.2011 1:00;0;0;12;94;764;12350;6792,5

20.09.2011 0:00;0;0;14;82;764;13260;5967

19.09.2011 23:00;0;0;14;88;764;19890;8950,5

19.09.2011 21:00;0;1;17;59;764;19404;5821,2

19.09.2011 21:00;0;0;16;68;764;22500;7875

19.09.2011 20:00;0;2;19;56;763;18228;3645,6

19.09.2011 19:00;0;3;20;49;763;16005;2400,75

19.09.2011 18:00;0;3;21;46;763;13095;1309,5

19.09.2011 17:00;0;4;21;43;763;12480;1248

19.09.2011 16:00;0;2;21;40;763;11760;1176

19.09.2011 15:00;0;3;21;43;763;11640;1164

19.09.2011 14:00;0;3;20;46;763;12483,9;1872,585

19.09.2011 13:00;0;4;21;43;763;10560;1056

19.09.2011 12:00;0;4;20;52;763;11193,6;1679,04

19.09.2011 11:00;0;4;20;52;763;11616;1742,4

19.09.2011 10:00;0;4;19;60;763;12902,4;2580,48

19.09.2011 9:00;0;2;17;72;763;17150;5145

19.09.2011 8:00;0;2;15;82;762;20384;8153,6

19.09.2011 7:00;0;2;13;94;762;20638,8;10319,4

19.09.2011 6:00;0;0;11;100;762;15600;9360

19.09.2011 5:00;0;0;11;100;762;13000;7800

19.09.2011 4:00;0;0;11;100;762;10400;6240

19.09.2011 3:00;0;0;12;100;762;9880;5434

19.09.2011 2:00;0;1;12;100;762;9781,2;5379,66

19.09.2011 1:00;0;1;12;100;762;12226,5;6724,575

19.09.2011 0:00;0;2;13;94;762;13759,2;6879,6

18.09.2011 23:00;0;2;13;94;762;20638,8;10319,4

18.09.2011 21:00;0;1;14;88;762;23562;10602,9

18.09.2011 21:00;0;2;15;82;762;23520;9408

18.09.2011 20:00;0;3;15;82;762;24056;9622,4

18.09.2011 19:00;0;4;15;88;761;23040;9216

18.09.2011 18:00;1;5;15;88;761;21546;8618,4

18.09.2011 17:00;1;6;16;77;761;19246,5;6736,275

18.09.2011 16:00;1;6;16;82;761;17766;6218,1

18.09.2011 15:00;1;6;15;88;761;18950,4;7580,16

18.09.2011 14:00;1;6;15;94;761;18476,64;7390,656

18.09.2011 13:00;1;4;14;100;761;18849,6;8482,32

18.09.2011 12:00;1;6;14;94;761;17785,74;8003,583

18.09.2011 11:00;1;5;14;94;760;18653,25;8393,9625

18.09.2011 10:00;1;6;14;94;760;18792,48;8456,616

18.09.2011 9:00;1;5;13;100;761;22443,75;11221,875

18.09.2011 8:00;0;5;12;100;761;23465;12905,75

18.09.2011 7:00;0;4;12;94;761;21340,8;11737,44

18.09.2011 6:00;0;4;12;94;761;14227,2;7824,96

18.09.2011 5:00;0;4;12;94;761;11856;6520,8

18.09.2011 4:00;0;3;12;94;761;9583,6;5270,98

18.09.2011 3:00;0;3;13;88;761;9079,2;4539,6

18.09.2011 2:00;0;3;13;88;761;9079,2;4539,6

18.09.2011 1:00;0;3;13;88;761;11349;5674,5

18.09.2011 0:00;0;3;14;82;761;12862,2;5787,99

17.09.2011 23:00;0;3;14;82;761;19293,3;8681,985

17.09.2011 22:00;0;2;16;68;762;20580;7203

17.09.2011 21:00;0;4;16;77;762;21600;7560

17.09.2011 20:00;0;3;18;64;761;19545,5;4886,375

17.09.2011 19:00;0;3;18;64;762;18915;4728,75

17.09.2011 18:00;0;3;18;68;761;17023,5;4255,875

17.09.2011 17:00;1;6;16;77;762;19246,5;6736,275

17.09.2011 16:00;0;4;20;52;761;12672;1900,8

17.09.2011 15:00;0;2;20;56;761;12936;1940,4

17.09.2011 14:00;0;3;21;56;761;11349;1134,9

17.09.2011 13:00;0;4;21;56;761;10560;1056

17.09.2011 12:00;0;4;20;64;761;11193,6;1679,04

17.09.2011 11:00;0;2;20;73;761;11858;1778,7

17.09.2011 10:00;0;3;18;83;761;14123,2;3530,8

17.09.2011 9:00;0;2;18;83;761;15925;3981,25

17.09.2011 8:00;0;4;16;94;761;18720;6552

17.09.2011 7:00;0;0;16;100;761;17550;6142,5

17.09.2011 6:00;0;0;15;100;761;12480;4992

17.09.2011 5:00;0;1;14;100;761;10939,5;4922,775

17.09.2011 4:00;0;1;15;100;761;8236,8;3294,72

17.09.2011 3:00;0;0;16;100;760;7800;2730

17.09.2011 2:00;0;0;16;100;760;7800;2730

17.09.2011 1:00;0;0;17;100;761;9100;2730

17.09.2011 0:00;1;1;17;100;761;11351,34;3405,402

16.09.2011 23:00;1;0;16;100;760;18427,5;6449,625

16.09.2011 22:00;1;2;18;100;760;18727,8;4681,95

16.09.2011 21:00;0;2;19;83;759;17640;3528

16.09.2011 20:00;0;2;20;78;759;16709;2506,35

16.09.2011 19:00;0;2;23;61;758;17640;3528

16.09.2011 18:00;0;2;23;69;758;15876;3175,2

16.09.2011 17:00;0;3;23;65;758;15132;3026,4

16.09.2011 16:00;0;4;23;69;758;13824;2764,8

16.09.2011 15:00;0;5;24;65;758;14820;3705

16.09.2011 14:00;0;4;24;65;758;14601,6;3650,4

16.09.2011 13:00;0;4;22;73;758;11616;1742,4

16.09.2011 12:00;0;4;20;83;758;11193,6;1679,04

16.09.2011 11:00;0;4;20;83;758;11616;1742,4

16.09.2011 10:00;0;4;20;83;758;11827,2;1774,08

16.09.2011 9:00;0;3;20;88;758;13337,5;2000,625

16.09.2011 8:00;0;3;19;94;757;15132;3026,4

16.09.2011 7:00;0;3;18;100;757;14753,7;3688,425

16.09.2011 6:00;0;3;18;100;757;9835,8;2458,95

16.09.2011 5:00;0;2;18;100;756;8281;2070,25

16.09.2011 4:00;0;2;18;100;756;6624,8;1656,2

16.09.2011 3:00;0;1;19;94;756;6177,6;1235,52

16.09.2011 2:00;0;2;19;94;756;6115,2;1223,04

16.09.2011 1:00;0;2;19;100;756;7644;1528,8

16.09.2011 0:00;1;2;19;100;756;9631,44;1926,288

15.09.2011 23:00;0;2;19;100;756;13759,2;2751,84

15.09.2011 21:00;0;2;20;88;756;15092;2263,8

15.09.2011 21:00;0;2;20;88;756;16170;2425,5

15.09.2011 20:00;0;3;20;83;755;16538,5;2480,775

15.09.2011 19:00;0;4;21;83;755;14400;1440

15.09.2011 18:00;0;4;22;69;755;14256;2138,4

15.09.2011 17:00;0;4;22;69;755;13728;2059,2

15.09.2011 16:00;0;3;22;69;755;12804;1920,6

15.09.2011 15:00;0;3;22;64;755;12804;1920,6

15.09.2011 14:00;0;2;22;64;755;12612,6;1891,89

15.09.2011 13:00;0;3;21;73;755;10670;1067

15.09.2011 12:00;0;3;21;73;755;10282;1028,2

15.09.2011 11:00;0;3;20;73;755;11737;1760,55

15.09.2011 10:00;0;3;20;73;755;11950,4;1792,56

15.09.2011 9:00;0;3;19;73;755;14550;2910

15.09.2011 8:00;0;4;18;83;755;16224;4056

15.09.2011 7:00;0;2;16;100;755;17199;6019,65

15.09.2011 6:00;0;2;16;94;754;11466;4013,1

15.09.2011 5:00;0;3;16;94;754;9457,5;3310,125

15.09.2011 4:00;0;2;16;94;754;7644;2675,4

15.09.2011 3:00;0;2;16;94;754;7644;2675,4

15.09.2011 2:00;0;2;16;94;754;7644;2675,4

15.09.2011 1:00;0;3;16;94;754;9457,5;3310,125

15.09.2011 0:00;0;4;17;94;754;10483,2;3144,96

14.09.2011 23:00;0;4;18;88;754;14601,6;3650,4

14.09.2011 22:00;0;3;19;83;754;13036,8;2607,36

14.09.2011 20:00;0;5;20;78;753;12540;1881

14.09.2011 20:00;0;4;21;73;753;11904;1190,4

14.09.2011 19:00;0;5;22;69;753;12540;1881

14.09.2011 18:00;0;6;24;57;752;13197,6;3299,4

14.09.2011 17:00;0;6;24;65;753;12708,8;3177,2

14.09.2011 16:00;0;4;23;69;753;11059,2;2211,84

14.09.2011 15:00;0;4;21;78;753;9216;921,6

14.09.2011 14:00;0;5;21;78;753;8892;889,2

14.09.2011 13:00;0;5;21;88;753;8360;836

14.09.2011 12:00;0;3;20;94;752;9048,16;1357,224

14.09.2011 11:00;0;3;19;100;753;10243,2;2048,64

14.09.2011 9:00;0;2;20;94;752;9658,88;1448,832

14.09.2011 9:00;0;3;21;94;752;9700;970

14.09.2011 8:00;0;0;19;100;752;12480;2496

14.09.2011 7:00;0;0;19;100;752;11232;2246,4

14.09.2011 6:00;0;0;17;100;752;8736;2620,8

14.09.2011 5:00;0;0;18;100;752;8450;2112,5

14.09.2011 4:00;0;0;18;100;752;6760;1690

14.09.2011 3:00;0;0;19;100;753;6240;1248

14.09.2011 2:00;1;0;19;100;754;6552;1310,4

14.09.2011 1:00;1;0;19;100;754;8190;1638

14.09.2011 0:00;1;0;19;100;754;9828;1965,6

13.09.2011 23:00;1;3;21;88;755;11916,45;1191,645

13.09.2011 22:00;0;2;23;69;754;13171,2;2634,24

13.09.2011 21:00;0;3;23;69;754;13968;2793,6

13.09.2011 20:00;0;3;24;65;754;15636,4;3909,1

13.09.2011 19:00;0;4;25;57;755;16128;4838,4

13.09.2011 18:00;0;3;25;61;755;14666,4;4399,92

13.09.2011 17:00;0;3;25;57;755;14123,2;4236,96

13.09.2011 16:00;0;4;25;61;755;12902,4;3870,72

13.09.2011 15:00;0;3;25;61;755;13036,8;3911,04

13.09.2011 14:00;0;2;25;57;756;12841,92;3852,576

13.09.2011 13:00;0;3;26;51;757;12804;4481,4

13.09.2011 12:00;0;3;25;61;757;11515,84;3454,752

13.09.2011 11:00;0;3;25;61;757;11950,4;3585,12

13.09.2011 9:00;0;2;23;65;757;10536,96;2107,392

13.09.2011 9:00;0;3;23;65;757;11640;2328

13.09.2011 8:00;0;1;22;73;757;11325,6;1698,84

13.09.2011 7:00;0;2;20;83;757;10090,08;1513,512

13.09.2011 6:00;0;1;19;83;758;7413,12;1482,624

13.09.2011 5:00;0;0;18;88;758;8450;2112,5

13.09.2011 4:00;0;0;17;94;758;7280;2184

13.09.2011 3:00;0;0;17;94;758;7280;2184

13.09.2011 2:00;0;0;18;88;758;6760;1690

13.09.2011 1:00;0;0;18;88;758;8450;2112,5

13.09.2011 0:00;0;0;20;78;758;8580;1287

12.09.2011 23:00;0;0;19;83;758;14040;2808

12.09.2011 22:00;0;0;21;68;758;14000;1400

12.09.2011 21:00;0;0;23;57;759;18000;3600

12.09.2011 20:00;0;2;24;57;758;19747;4936,75

12.09.2011 19:00;0;0;24;61;759;19500;4875

12.09.2011 18:00;0;2;25;54;759;18522;5556,6

12.09.2011 17:00;0;3;25;57;759;17654;5296,2

12.09.2011 16:00;0;1;27;45;760;19008;7603,2

12.09.2011 15:00;0;2;25;54;760;16464;4939,2

12.09.2011 14:00;0;1;25;54;760;16216,2;4864,86

12.09.2011 13:00;0;2;24;57;761;14014;3503,5

12.09.2011 12:00;0;2;24;57;761;13504,4;3376,1

12.09.2011 11:00;0;2;23;61;761;12936;2587,2

12.09.2011 10:00;0;2;23;61;761;13171,2;2634,24

